PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144203804,5073,0,inactive,inactive,,0
144205087,5078,0,inactive,inactive,,0
144204983,5090,0,inactive,inactive,,0
144204223,5092,0,inactive,inactive,,0
144203807,5095,0,inactive,inactive,,0
144203953,5104,0,inactive,inactive,,0
144209132,5125,0,inactive,inactive,,0
144204911,5143,0,inactive,inactive,,0
144209637,5144,0,inactive,inactive,,0
144204883,5146,0,inactive,inactive,,0
144204680,5147,0,inactive,inactive,,0
144207133,5152,0,inactive,inactive,,0
144203819,5154,20,active antagonist,active antagonist,,-13.5316
144205101,5161,0,inactive,inactive,,0
144213580,5192,0,inactive,inactive,,0
144204957,5198,0,inactive,inactive,,0
144205978,5206,0,inactive,inactive,,0
144203911,5215,0,inactive,inactive,,0
144204843,5216,0,inactive,inactive,,0
144203816,5233,0,inactive,inactive,,0
144212746,5237,0,inactive,inactive,,0
144211696,5238,0,inactive,inactive,,0
144203812,5253,0,inactive,inactive,,0
144204377,5258,0,inactive,inactive,,0
144203820,5265,0,inactive,inactive,,0
144203811,5268,0,inactive,inactive,,0
144204481,5278,0,inactive,inactive,,0
144204705,5281,0,inactive,inactive,,0
144206158,5311,0,inactive,inactive,,0
144203951,5315,0,inactive,inactive,,0
144203961,5319,0,inactive,inactive,,0
144204397,5320,0,inactive,inactive,,0
144203956,5323,0,inactive,inactive,,0
144203880,5324,0,inactive,inactive,,0
144203962,5325,0,inactive,inactive,,0
144204029,5326,0,inactive,inactive,,0
144204398,5327,0,inactive,inactive,,0
144203976,5328,0,inactive,inactive,,0
144204031,5329,0,inactive,inactive,,0
144203924,5330,0,inactive,inactive,,0
144204053,5332,0,inactive,inactive,,0
144203902,5333,0,inactive,inactive,,0
144204954,5334,0,inactive,inactive,,0
144203813,5335,0,inactive,inactive,,0
144203977,5336,0,inactive,inactive,,0
144203578,5338,0,inactive,inactive,,0
144204588,5339,0,inactive,inactive,,0
144203914,5340,0,inactive,inactive,,0
144203882,5342,0,inactive,inactive,,0
144205683,5343,0,inactive,inactive,,0
144203960,5344,0,inactive,inactive,,0
144204236,5353,0,inactive,inactive,,0
144212522,5355,0,inactive,inactive,,0
144205081,5358,0,inactive,inactive,,0
144204194,5359,0,inactive,inactive,,0
144205598,5361,0,inactive,inactive,,0
144204166,5362,0,inactive,inactive,,0
144205573,5374,0,inactive,inactive,,0
144204535,5379,0,inactive,inactive,,0
144206520,5380,0,inactive,inactive,,0
144206075,5381,0,inactive,inactive,,0
144208649,5383,0,inactive,inactive,,0
144205202,5386,0,inactive,inactive,,0
144203825,5387,0,inactive,inactive,,0
144207242,5391,0,inactive,inactive,,0
144205628,5392,0,inactive,inactive,,0
144205986,5394,0,inactive,inactive,,0
144203846,5405,0,inactive,inactive,,0
144204953,5424,0,inactive,inactive,,0
144203826,5426,0,inactive,inactive,,0
144203835,5429,0,inactive,inactive,,0
144203978,5430,0,inactive,inactive,,0
144206326,5432,0,inactive,inactive,,0
144207109,5443,0,inactive,inactive,,0
144204966,5447,0,inactive,inactive,,0
144204952,5453,0,inactive,inactive,,0
144203829,5454,0,inactive,inactive,,0
144208767,5455,47,active agonist,active agonist,0.0608011,22.7249
144204178,5468,0,inactive,inactive,,0
144204209,5472,0,inactive,inactive,,0
144205037,5475,0,inactive,inactive,,0
144204137,5479,0,inactive,inactive,,0
144205231,5480,0,inactive,inactive,,0
144205207,5483,0,inactive,inactive,,0
144205981,5484,0,inactive,inactive,,0
144205848,5497,0,inactive,inactive,,0
144205822,5502,0,inactive,inactive,,0
144203832,5503,0,inactive,inactive,,0
144203830,5505,0,inactive,inactive,,0
144206627,5507,0,inactive,inactive,,0
144204072,5510,0,inactive,inactive,,0
144204051,5526,0,inactive,inactive,,0
144204129,5531,0,inactive,inactive,,0
144206005,5536,0,inactive,inactive,,0
144204706,5541,0,inactive,inactive,,0
144209015,5543,0,inactive,inactive,,0
144206170,5556,0,inactive,inactive,,0
144207387,5558,0,inactive,inactive,,0
144203972,5560,0,inactive,inactive,,0
144206749,5561,0,inactive,inactive,,0
144205201,5564,0,inactive,inactive,,0
144204713,5565,0,inactive,inactive,,0
144208550,5569,0,inactive,inactive,,0
144203959,5576,0,inactive,inactive,,0
144203842,5578,0,inactive,inactive,,0
144204092,5585,0,inactive,inactive,,0
144204606,5590,0,inactive,inactive,,0
144205672,5591,0,inactive,inactive,,0
144203848,5593,0,inactive,inactive,,0
144206934,5597,0,inactive,inactive,,0
144203833,5610,0,inactive,inactive,,0
144206190,5625,0,inactive,inactive,,0
144205210,5634,0,inactive,inactive,,0
144203849,5639,0,inactive,inactive,,0
144204951,5641,0,inactive,inactive,,0
144204978,5656,0,inactive,inactive,,0
144203852,5665,0,inactive,inactive,,0
144203609,5694,0,inactive,inactive,,0
144203854,5707,0,inactive,inactive,,0
144205729,5717,0,inactive,inactive,,0
144205425,5719,0,inactive,inactive,,0
144207183,5720,0,inactive,inactive,,0
144210777,5724,0,inactive,inactive,,0
144211809,5727,0,inactive,inactive,,0
144205024,5732,44,active agonist,active agonist,23.0141,72.3463
144205122,5734,0,inactive,inactive,,0
144206686,5736,0,inactive,inactive,,0
144206087,5741,0,inactive,inactive,,0
144207320,5743,86,active agonist,active agonist,0.00378085,100.614
144207031,5745,0,inactive,inactive,,0
144205046,5746,0,inactive,inactive,,0
144204402,5748,0,inactive,inactive,,0
1,5753,48,active agonist,active agonist,0.220763333,29.42763333
2,5754,71,active agonist,active agonist,0.0575882,92.1422
3,5755,76,active agonist,active agonist,0.036975067,102.1508667
144205873,5756,0,inactive,inactive,,0
144204699,5757,20,active antagonist,active antagonist,4.77156,-22.4742
144207518,5758,0,inactive,inactive,,0
144211064,5759,0,inactive,inactive,,0
144206425,5761,0,inactive,inactive,,0
144204932,5763,0,inactive,inactive,,0
144208387,5765,0,inactive,inactive,,0
144204658,5770,0,inactive,inactive,,0
144204921,5773,0,inactive,inactive,,0
144203915,5775,0,inactive,inactive,,0
144209135,5780,0,inactive,inactive,,0
144207519,5784,0,inactive,inactive,,0
144207954,5787,0,inactive,inactive,,0
144206716,5793,0,inactive,inactive,,0
144204585,5794,0,inactive,inactive,,0
144203799,5795,0,inactive,inactive,,0
144209305,5798,0,inactive,inactive,,0
144208130,5801,0,inactive,inactive,,0
144203868,5803,0,inactive,inactive,,0
144208470,5807,0,inactive,inactive,,0
144207353,5811,0,inactive,inactive,,0
144210037,5815,0,inactive,inactive,,0
144205115,5816,0,inactive,inactive,,0
144207520,5817,0,inactive,inactive,,0
144205654,5819,0,inactive,inactive,,0
144208329,5827,0,inactive,inactive,,0
144205582,5831,0,inactive,inactive,,0
144204881,5834,68,active agonist,active agonist,0.175925,100.49
144204450,5852,0,inactive,inactive,,0
144204394,5853,0,inactive,inactive,,0
144205499,5859,0,inactive,inactive,,0
144204565,5865,0,inactive,inactive,,0
144207116,5870,0,inactive,inactive,,0
4,5876,78,active agonist,active agonist,0.02504945,102.8753
144205275,5877,77,active agonist,active agonist,0.028973,101.802
144203871,5883,0,inactive,inactive,,0
144203786,5887,47,active agonist,active agonist,8.75673,69.2231
144209703,5889,0,inactive,inactive,,0
144203872,5892,0,inactive,inactive,,0
144205710,5902,0,inactive,inactive,,0
144204438,5910,0,inactive,inactive,,0
144203785,5917,0,inactive,inactive,,0
144206108,5918,0,inactive,inactive,,0
144212260,5920,0,inactive,inactive,,0
144208453,5921,0,inactive,inactive,,0
144207700,5922,0,inactive,inactive,,0
144208104,5930,0,inactive,inactive,,0
144213339,5934,0,inactive,inactive,,0
144207836,5935,0,inactive,inactive,,0
144206196,5936,0,inactive,inactive,,0
144210045,5942,0,inactive,inactive,,0
144204608,5943,0,inactive,inactive,,0
144204833,5946,0,inactive,inactive,,0
144204427,5952,0,inactive,inactive,,0
144208308,5953,0,inactive,inactive,,0
144209258,5954,0,inactive,inactive,,0
144205597,5957,0,inactive,inactive,,0
144204859,5959,0,inactive,inactive,,0
144205711,5962,0,inactive,inactive,,0
144208785,5963,0,inactive,inactive,,0
144204716,5971,0,inactive,inactive,,0
144212675,5976,0,inactive,inactive,,0
144205182,5977,0,inactive,inactive,,0
144205620,5978,0,inactive,inactive,,0
144204779,5983,0,inactive,inactive,,0
144209103,5987,0,inactive,inactive,,0
144205646,5988,0,inactive,inactive,,0
144204698,5991,20,active antagonist,active antagonist,4.77156,-22.8373
144206708,5994,0,inactive,inactive,,0
144203881,5995,0,inactive,inactive,,0
144205148,5997,0,inactive,inactive,,0
5,6001,42,active agonist,active agonist,38.9187,56.55695
144204518,6005,0,inactive,inactive,,0
144203884,6009,0,inactive,inactive,,0
144206712,6010,0,inactive,inactive,,0
144207887,6013,0,inactive,inactive,,0
144209462,6014,0,inactive,inactive,,0
144205356,6018,0,inactive,inactive,,0
144212793,6019,0,inactive,inactive,,0
144205132,6024,0,inactive,inactive,,0
144212742,6025,0,inactive,inactive,,0
144209129,6028,0,inactive,inactive,,0
144205496,6034,0,inactive,inactive,,0
144204567,6035,0,inactive,inactive,,0
144205225,6036,0,inactive,inactive,,0
144205503,6040,0,inactive,inactive,,0
144210133,6043,0,inactive,inactive,,0
144209330,6046,0,inactive,inactive,,0
144203889,6047,0,inactive,inactive,,0
144203890,6048,0,inactive,inactive,,0
144209934,6049,0,inactive,inactive,,0
144213980,6051,0,inactive,inactive,,0
144207955,6053,0,inactive,inactive,,0
144207093,6054,0,inactive,inactive,,0
144205147,6057,0,inactive,inactive,,0
144206643,6058,0,inactive,inactive,,0
144206985,6060,0,inactive,inactive,,0
144205395,6075,0,inactive,inactive,,0
144207059,6076,0,inactive,inactive,,0
144204799,6081,0,inactive,inactive,,0
144205599,6083,0,inactive,inactive,,0
144203777,6084,0,inactive,inactive,,0
144203894,6093,0,inactive,inactive,,0
144203859,6100,0,inactive,inactive,,0
144209562,6101,0,inactive,inactive,,0
144208456,6108,0,inactive,inactive,,0
144207204,6113,0,inactive,inactive,,0
144203899,6114,0,inactive,inactive,,0
144207543,6115,0,inactive,inactive,,0
144208861,6124,0,inactive,inactive,,0
144203900,6126,0,inactive,inactive,,0
144204444,6128,0,inactive,inactive,,0
144204545,6129,0,inactive,inactive,,0
144212183,6134,0,inactive,inactive,,0
144203901,6135,0,inactive,inactive,,0
144204940,6136,0,inactive,inactive,,0
144212323,6143,0,inactive,inactive,,0
144211766,6145,0,inactive,inactive,,0
144209600,6163,0,inactive,inactive,,0
144203907,6166,0,inactive,inactive,,0
144210899,6167,0,inactive,inactive,,0
144205593,6172,0,inactive,inactive,,0
144209131,6184,0,inactive,inactive,,0
144205464,6194,0,inactive,inactive,,0
144207129,6197,0,inactive,inactive,,0
144204287,6202,0,inactive,inactive,,0
144203692,6207,0,inactive,inactive,,0
144207690,6209,0,inactive,inactive,,0
144208122,6211,0,inactive,inactive,,0
144204575,6212,0,inactive,inactive,,0
144207922,6214,0,inactive,inactive,,0
6,6215,86,active agonist,active agonist,0.00268085,96.6157
144206670,6216,68,active agonist,active agonist,0.182807,100.958
144207855,6227,0,inactive,inactive,,0
144208457,6228,0,inactive,inactive,,0
144204875,6230,0,inactive,inactive,,0
144203910,6231,0,inactive,inactive,,0
144207455,6233,0,inactive,inactive,,0
144203912,6234,0,inactive,inactive,,0
144205346,6237,0,inactive,inactive,,0
144204784,6238,0,inactive,inactive,,0
144203650,6241,0,inactive,inactive,,0
144205585,6243,0,inactive,inactive,,0
144206600,6249,0,inactive,inactive,,0
144205645,6251,0,inactive,inactive,,0
144210806,6252,0,inactive,inactive,,0
144204754,6253,0,inactive,inactive,,0
144205964,6256,0,inactive,inactive,,0
144206700,6257,0,inactive,inactive,,0
144210139,6259,0,inactive,inactive,,0
144204719,6264,0,inactive,inactive,,0
144208792,6269,0,inactive,inactive,,0
144204373,6271,0,inactive,inactive,,0
144208305,6276,0,inactive,inactive,,0
144207622,6277,0,inactive,inactive,,0
144210320,6278,0,inactive,inactive,,0
7,6279,55,active agonist,active agonist,0.06960505,46.82775
144205181,6282,0,inactive,inactive,,0
144212455,6285,0,inactive,inactive,,0
144205707,6288,0,inactive,inactive,,0
144204751,6291,0,inactive,inactive,,0
144206055,6292,0,inactive,inactive,,0
144205039,6293,0,inactive,inactive,,0
144210511,6294,0,inactive,inactive,,0
144208833,6295,0,inactive,inactive,,0
144206102,6296,0,inactive,inactive,,0
144205200,6300,0,inactive,inactive,,0
144207039,6301,0,inactive,inactive,,0
144208444,6305,0,inactive,inactive,,0
144203917,6307,0,inactive,inactive,,0
144206635,6317,0,inactive,inactive,,0
144214023,6318,0,inactive,inactive,,0
144207552,6319,0,inactive,inactive,,0
144206597,6322,0,inactive,inactive,,0
144207553,6332,0,inactive,inactive,,0
144207988,6333,0,inactive,inactive,,0
144209113,6336,0,inactive,inactive,,0
144209679,6342,0,inactive,inactive,,0
144209724,6344,0,inactive,inactive,,0
144204633,6348,0,inactive,inactive,,0
144207554,6358,0,inactive,inactive,,0
144208004,6359,0,inactive,inactive,,0
144208368,6364,0,inactive,inactive,,0
144207403,6365,0,inactive,inactive,,0
144207555,6366,0,inactive,inactive,,0
144204675,6374,0,inactive,inactive,,0
144208020,6375,0,inactive,inactive,,0
144210142,6377,0,inactive,inactive,,0
144207858,6379,0,inactive,inactive,,0
144209490,6383,0,inactive,inactive,,0
144211606,6385,0,inactive,inactive,,0
144208072,6387,0,inactive,inactive,,0
144208388,6389,0,inactive,inactive,,0
144208271,6395,0,inactive,inactive,,0
144207209,6396,0,inactive,inactive,,0
144207419,6397,0,inactive,inactive,,0
144207556,6403,0,inactive,inactive,,0
144212673,6405,0,inactive,inactive,,0
144208688,6406,0,inactive,inactive,,0
144208103,6409,0,inactive,inactive,,0
144208036,6410,0,inactive,inactive,,0
144208111,6415,0,inactive,inactive,,0
144207258,6416,0,inactive,inactive,,0
144207623,6417,0,inactive,inactive,,0
144208708,6418,0,inactive,inactive,,0
144208339,6419,0,inactive,inactive,,0
144208268,6420,0,inactive,inactive,,0
144204611,6421,0,inactive,inactive,,0
144208768,6423,0,inactive,inactive,,0
144207764,6427,0,inactive,inactive,,0
144207599,6428,0,inactive,inactive,,0
144205706,6433,0,inactive,inactive,,0
8,6436,89,active agonist,active agonist,0.002925497,103.2655333
144212228,6442,0,inactive,inactive,,0
144206709,6446,0,inactive,inactive,,0
144212422,6451,0,inactive,inactive,,0
144203918,6461,48,active agonist,active agonist,8.42705,77.5661
144209250,6466,0,inactive,inactive,,0
144207162,6476,0,inactive,inactive,,0
144209477,6478,0,inactive,inactive,,0
144210478,6479,0,inactive,inactive,,0
144212345,6480,0,inactive,inactive,,0
144212564,6488,0,inactive,inactive,,0
144207346,6490,0,inactive,inactive,,0
144209247,6491,0,inactive,inactive,,0
144213978,6492,0,inactive,inactive,,0
144205847,6494,0,inactive,inactive,,0
144207825,6495,0,inactive,inactive,,0
144209230,6497,0,inactive,inactive,,0
144208730,6498,0,inactive,inactive,,0
144208513,6501,0,inactive,inactive,,0
144208323,6502,0,inactive,inactive,,0
144205198,6503,0,inactive,inactive,,0
144211800,6504,0,inactive,inactive,,0
144206330,6505,0,inactive,inactive,,0
144210324,6506,0,inactive,inactive,,0
144207226,6510,0,inactive,inactive,,0
144207392,6514,0,inactive,inactive,,0
144211691,6515,0,inactive,inactive,,0
144212484,6516,0,inactive,inactive,,0
144207624,6517,0,inactive,inactive,,0
144205177,6518,0,inactive,inactive,,0
144212423,6525,0,inactive,inactive,,0
144210181,6527,0,inactive,inactive,,0
144210086,6528,0,inactive,inactive,,0
144208744,6529,0,inactive,inactive,,0
144213038,6532,0,inactive,inactive,,0
144212952,6533,0,inactive,inactive,,0
144207559,6534,0,inactive,inactive,,0
144209661,6535,0,inactive,inactive,,0
144208567,6537,0,inactive,inactive,,0
144208791,6540,0,inactive,inactive,,0
144209510,6544,0,inactive,inactive,,0
144210497,6545,0,inactive,inactive,,0
144209282,6547,0,inactive,inactive,,0
144209588,6548,0,inactive,inactive,,0
144208856,6549,0,inactive,inactive,,0
144207831,6554,0,inactive,inactive,,0
144209127,6559,0,inactive,inactive,,0
144208412,6560,0,inactive,inactive,,0
144207222,6561,0,inactive,inactive,,0
144207602,6563,0,inactive,inactive,,0
144207560,6564,0,inactive,inactive,,0
144207838,6565,0,inactive,inactive,,0
144209333,6567,0,inactive,inactive,,0
144208290,6568,0,inactive,inactive,,0
144207239,6569,0,inactive,inactive,,0
144207561,6570,0,inactive,inactive,,0
144207225,6571,0,inactive,inactive,,0
144209663,6574,0,inactive,inactive,,0
144204652,6575,0,inactive,inactive,,0
144207842,6577,0,inactive,inactive,,0
144208724,6579,0,inactive,inactive,,0
144205925,6581,0,inactive,inactive,,0
144210512,6582,0,inactive,inactive,,0
144206794,6584,0,inactive,inactive,,0
144205955,6585,0,inactive,inactive,,0
144208039,6586,0,inactive,inactive,,0
144209415,6587,0,inactive,inactive,,0
144207562,6588,0,inactive,inactive,,0
144207872,6589,0,inactive,inactive,,0
144208405,6590,0,inactive,inactive,,0
144207272,6591,0,inactive,inactive,,0
144207976,6593,0,inactive,inactive,,0
144209479,6595,0,inactive,inactive,,0
144204684,6597,0,inactive,inactive,,0
144208532,6598,0,inactive,inactive,,0
144212084,6610,0,inactive,inactive,,0
144209212,6616,0,inactive,inactive,,0
144207755,6619,0,inactive,inactive,,0
144207752,6620,20,active antagonist,active antagonist,,-17.0737
144211983,6621,0,inactive,inactive,,0
144214049,6623,0,inactive,inactive,,0
144211775,6624,0,inactive,inactive,,0
144213969,6625,0,inactive,inactive,,0
144208941,6626,0,inactive,inactive,,0
144209750,6627,0,inactive,inactive,,0
144210603,6629,0,inactive,inactive,,0
144207289,6633,0,inactive,inactive,,0
144203923,6634,0,inactive,inactive,,0
144208461,6635,0,inactive,inactive,,0
144211641,6636,0,inactive,inactive,,0
144207564,6637,0,inactive,inactive,,0
144212079,6640,0,inactive,inactive,,0
144209583,6641,0,inactive,inactive,,0
144204710,6643,0,inactive,inactive,,0
144212293,6649,0,inactive,inactive,,0
144208330,6650,0,inactive,inactive,,0
144205199,6651,0,inactive,inactive,,0
144204547,6654,0,inactive,inactive,,0
144207565,6658,0,inactive,inactive,,0
144205680,6668,0,inactive,inactive,,0
144211944,6669,0,inactive,inactive,,0
144207705,6670,0,inactive,inactive,,0
144208586,6672,0,inactive,inactive,,0
144207693,6673,0,inactive,inactive,,0
144205072,6674,0,inactive,inactive,,0
144210100,6680,0,inactive,inactive,,0
144209780,6681,0,inactive,inactive,,0
144211843,6683,0,inactive,inactive,,0
144212358,6688,0,inactive,inactive,,0
144207243,6693,0,inactive,inactive,,0
144211767,6694,0,inactive,inactive,,0
144208879,6702,0,inactive,inactive,,0
144209145,6720,0,inactive,inactive,,0
144211749,6730,0,inactive,inactive,,0
144209702,6731,0,inactive,inactive,,0
144208551,6732,0,inactive,inactive,,0
144211578,6733,0,inactive,inactive,,0
144209598,6734,0,inactive,inactive,,0
